ENSG00000204946.6,ENSG00000162408.10,ENSG00000089335.17,ENSG00000139890.6,ENSG00000137414.5,ENSG00000276234.1,ENSG00000134897.10,ENSG00000188636.3,ENSG00000163793.9,ENSG00000261678.2,ENSG00000149716.9,ENSG00000129946.7,ENSG00000102921.4,ENSG00000117528.8,ENSG00000108064.7,ENSG00000184277.9,ENSG00000158270.10,ENSG00000176273.11,ENSG00000103034.11,ENSG00000170615.11,ENSG00000182667.11,ENSG00000058673.12,ENSG00000185480.8,ENSG00000143882.6,ENSG00000144136.7,ENSG00000187266.10,ENSG00000142864.11,ENSG00000114631.10,ENSG00000089486.13,ENSG00000170927.11,ENSG00000138660.8,ENSG00000174720.12,ENSG00000213654.6,ENSG00000119314.12,ENSG00000174456.10,ENSG00000161249.17,ENSG00000266074.5,ENSG00000105948.10,ENSG00000183971.5,ENSG00000131711.11,ENSG00000130675.11,ENSG00000108654.8,ENSG00000118523.5,ENSG00000162975.4,ENSG00000143162.7,ENSG00000139044.7,ENSG00000172572.6,ENSG00000105649.6,ENSG00000162592.5,ENSG00000182621.13
0,0.0802310908702764,0,0,0,0,0,0,-0.135278035678757,0,0.0743826846350894,-0.140581821901153,-0.200163560274348,-0.0417220068405076,-0.148937377359366,0.275853556136763,-0.0530849337663686,0.0825897028511357,0,0,1.4124293352915,0.0702573441671278,0,0,0.0842343347453691,0.0454214654241781,0,-0.168134812147603,0,0,0,0,0,0.0170726667150855,0,0,-0.278067643832606,0,0.0238714714024256,0.0695502286392001,0.294825631251201,-0.0733309437246541,0,0.122538386548183,0,0,0.0548234948043666,-0.0331090533432849,-0.042317433676062,-0.185244165721831
-0.023845242018608,0.00499550669045459,0,0.0035301873290568,0.00342389279639966,-0.0970875522679032,0,-0.0650883014617162,0,0.183229735813803,-0.0342774461531099,0.0395019048611018,0,0,0,-0.0350350065189123,0,0.122186048884755,0.000330408745529706,0,0.0702575698302168,1.11421091518557,0.00375225796537246,0,0,-0.0563095740434216,0.00365723199432381,-0.0259379652362994,0.00148952692638082,0,0.0805141401953317,0,0,0.0183950499524359,0.0784193317532354,0,0,-0.208115762228294,0.0670593018117008,-0.00184109821994113,0.00525237765399517,0,0,-0.054568526617146,-0.166204639737718,0,0,0,0,-0.0449638283868403
0,-0.148490076447536,0,0,0.0264292182198338,-0.109732434776766,-0.139859579366407,0,0,0,-0.115703009660101,-0.0780620289246003,0.138067912373464,0.0104337591520008,0.03918774235295,0.0352004161292313,0.0555346715614064,0,0.0158123689645573,0,0,0.00375275253212508,1.11795832583684,0,0.0876001792763661,0,0,0.0916618934992817,-0.0689596113934999,0,0.101622312377082,-0.0100079793452011,0,0,0,0,0,-0.00637190474248634,0,0,0.032310968886172,0.0387561167502429,0,-0.148133881896305,0,0,0,-0.0992554551286486,0,0
0.0741355432392975,0.0217776869846417,0,0,-0.00188729952884961,0.0796745186305948,0.025261976734299,0,0,0.0461759775476803,-0.025013816165188,-0.080205246820368,-0.0367588454214531,-0.0831100966065212,0.0583853957876724,0.00920937100193114,-0.0480741151868366,0,0.0205806750639213,0.0125532530286954,0,0,0,1.10085025226784,0.000901611734442736,0,0.126472542064234,-0.218649315970307,0.062748869770047,-0.0542945143274889,0.0912692072098761,0.0622674267188511,0,-0.0421056423944538,0,0.064063597650301,0,-0.0938510885685736,0.012135442866616,0,0,0.000287811542650384,0,-0.0642061129000765,0,-0.0296586525147394,0,0,-0.0516769745188598,0
0,-0.0373580837084057,0,-0.114579989431034,0,-0.128808839007439,0,0,0.0175629860096612,0,0,0,0,-0.0278567553053637,0,-0.0784467459431089,0.0406266003883493,-0.0133658829424614,-0.0504656085599137,0,0.0842354130209439,0,0.0876006642893408,0.000901177727764458,1.19769891222911,-0.0403141741411995,-0.0878050693026004,-0.188980238644198,0.160398502182122,0.167251487633758,-0.0166312183882507,0.0579280538223007,0.120138767307214,0.0582718039937559,0,0,0.078059626833576,0,-0.073262234231813,-0.191001328447135,0.141691113414595,0,0,0,0,0,0.0387303363825344,0.00524397073116859,-0.06976421377543,0.0127895852397735
0.049881546078644,0.0762852801411868,-0.0076518299771743,0,0.0409805326647792,0,0,-0.293770701586733,0.0156880786514648,0.0416151761140199,0,0,0,-0.0476854810382756,0.0315863154491542,-0.083307370777363,0,0.0126357881995586,0,0.0312923245969946,0.0454234461777743,-0.0563091214227409,0,0,-0.0403155460776947,1.10561997604729,0,0,-0.0191075865549632,0.0688089044463387,0,-0.102909650959806,0,0,0,0,0.0238688098018895,0.099449255803862,0,0,0,0,0,0,-0.0988322999347412,0,0.010979812846588,0.0815382839816615,0,0
0,-0.0534728645741338,-0.0521994085634558,0,0,0,0,0,0.014809169944449,0,-0.0602365052663429,0,0.0384472486639812,-0.112624783700039,0.0255006386165391,0.0298796923677055,-0.0793472950683071,-0.111052693334553,0,0,0,0.00365812644175763,0,0.12647212499778,-0.0878029278923682,0,1.18775713928826,0.0192302327869032,0.0650033355807236,0,0,-0.0353378935211029,-0.00828141165912275,0,-0.237051118767163,-0.0912071793333828,0.0231014193570011,-0.030960966704561,0,-0.000324446228988191,-0.311587232281606,0,0.056883731012497,-0.00485581802233601,0.0508460434572638,0.0915042637345265,0,-0.0508720164266683,0,0
-0.153250895962493,-0.0070970149783059,0.0456370208222251,0.0310668078878379,-0.0142988209115712,-0.0573604153344225,0,0,0,0,0.0354264385104034,-0.0648113450540253,-0.0104340104073618,-0.0783148515120316,0,0,0.0433955610115863,0,0,0,-0.168134154774186,-0.0259379996503943,0.0916617546434138,-0.218649201029293,-0.188980602480565,0,0.0192283855156545,1.15548581667948,0.0505494197448474,0,0,0,0,0,0,0.00917638912816329,0.0411012904658069,0,0,0,0,0,0.0217054070852396,0,0.0651219787064135,0,0.0705787397465462,-0.114200223463324,-0.0353850357229334,-0.0289241636249826
-0.0209505984393002,0.0295604892973199,-0.1595545647857,-0.0026881834194893,0,-0.114760378888987,-0.110000227620105,-0.115651680483084,-0.0871314572819893,0,0.0805889994562268,0,0.0153195033759508,-0.0609247839757015,0,0,0,0,0,0,0,0.00148936257053933,-0.0689602264216512,0.0627494842947656,0.160399237471626,-0.0191068653530109,0.0649978086490533,0.0505493596439271,1.21453815123093,0,-0.087188652722335,0,0,0,0,0.0586436811777036,0.144493343571104,0,0.0028986085273137,-0.184341965557596,0.031053961389938,-0.145431118323287,0,0.0165410850928668,0,0.0922012837149014,0.0638877017947076,-0.0714551422508483,0,-0.0080640574034433
0,0,0,0,0.0687413196063126,0,0,0,0,-0.00633079805014236,0,0.146256664914102,0,-0.0507440088133155,0.0613400080125485,0,-0.185321465789009,0.112089295384059,0.0101108876812339,0,0,0,0,-0.0542944665803183,0.167251479242961,0.0688085206848957,0,0,0,1.19830782898433,0,0.0905517279648678,0,0,-0.0137823532496126,0,0.0627088706188649,0.0492430220594443,-0.05127988638246,-0.0355379000436107,0.117419037652679,0.0558759743900431,0.21422975236843,0,-0.113094105121479,0.0721956971051461,-0.213214567016046,-0.00698831403353207,0,0.107194544067033
0,0,-0.0220593624177121,0,-0.0938195533941617,0,-0.131111970392153,0,0.00355302833912211,0.0866558255679648,0,0.226135697859633,0,-0.109450530212581,-0.00255743633850558,0,-0.0448806339846081,0,-0.114337419885011,0.0576781886164962,0,0.0805133325608723,0.101621828657403,0.0912693869278017,-0.0166334674076876,0,0,0,-0.0871915443440855,0,1.10440554069151,0,0,-0.0141455405838567,0,0,-0.0202282714379586,0.0658790086446186,-0.0564827440666852,-0.0785587117536969,0.118056993355339,-0.0109339312133614,0,0,0,0.0151898641991402,0,-0.0128993165833066,-0.0123415188223503,0
-0.00527943533799343,0.00462521500751963,0,0,0,0,0,-0.00942179300504315,0,0.00802980124152045,0,0,0,0,0,0.00447319194955168,0,-0.0133129768242335,0,0,0,0,-0.0100080619993114,0.0622670851579648,0.0579291470850626,-0.102909792021814,-0.0353378770874919,0,0,0.0905533567670391,0,1.0457186792386,0,0,0,-0.000694773045306283,-0.0938509948707525,0.183269601691316,0.0465695058953385,0,0.0348035062321657,-0.0865200748374484,0,-0.0456187257075826,0,-0.0775971842367546,0,-0.00851984901395509,-0.13039589145077,0
0,0.0275347286186794,0.0217771680755536,0,-0.170998045231511,0,0.0309432738273508,0.0363411907007722,0,0,0.0224098410392266,0,0,0.0621320742785385,-0.103379701283008,0,0,-0.231696109255323,-0.0257567116016943,0,0,0,0,0,0.120138868917292,0,-0.00828072543186407,0,0,0,0,0,1.11923431328041,0,0.0214526668621156,-0.0931036952215508,0,-0.1997178767802,0,0,0,0.0210862348826517,0.00729520013774708,0.0197764429069617,0,0.0147871871244417,0,0,0,0
0,0,-0.0557067435096089,0,0,-0.121012197773835,-0.0483143400292672,0.0776336048698495,-0.0243086386824942,-0.0358431010602925,-0.0297290165784055,0,0.0246992795628057,0.0319358197775102,0,-0.125683221111078,-0.0251457541873782,0.08028239734518,-0.216873314597901,0,0.0170755845842524,0.0183948465487082,0,-0.0421049837720757,0.0582707462248068,0,0,0,0,0,-0.0141460008362375,0,0,1.12700751271436,0,0,0.00134586610140912,-0.168308197220696,0,-0.0583681575504198,-0.0899930314696123,-0.022401193541972,0.137711967669538,-0.00708140090639402,0,-0.109676005587919,0,0,0,-0.0284650509423935
0,-0.184246699707589,0.015968374451594,0.0113500073136762,0,0,0.0524987807242819,-0.128987553013507,0.0606181716466169,-0.134123887743209,0.065332878720283,0,0,-0.0061479347614267,0,-0.0380142042431774,0,-0.0119746078421359,0.0168796508916282,0,0,0.078417399148181,0,0,0,0,-0.237048568207156,0,0,-0.0137751616162061,0,0,0.0214514632659886,0,1.15101154149981,0,0,0,0.101585298422061,-0.0096657131529178,-0.0167907676440765,-0.0925322306706391,0.0574722760405674,-0.0356411888351299,0,0,0.00079698151070474,0,0.00112343424901725,0.0594281850364479
0.012399650174354,-0.0177976484717988,0,0,0,-0.00972856402327138,-0.216693805891642,0,0,-0.079481424744837,0,0.0819001362032715,0,0,0,-0.0188334740124811,-0.000772408322403317,-0.0861904039536879,0,0.056796543252811,0,0,0,0.0640634185372346,0,0,-0.0912080898632954,0.00917613740101106,0.0586433443210664,0,0,-0.000694485366298601,-0.093103703783927,0,0,1.0858963076652,0.00551269188391914,0,0,0,0,0,0,0,0,-0.189199109829362,0,-0.0016147435358531,0,-0.119447645808583
0.0666422110415612,0,-0.00898498118862841,0,0,-0.0633152728115213,0,-0.104645280200284,0.1258985092115,0,0,0.0456367131697948,0,0,0,0,0,0,0.125905200708919,0,-0.27807094365259,0,0,0,0.0780601728173728,0.0238681727381091,0.0231032790120311,0.041100747872049,0.144494083335044,0.0627089286833735,-0.0202294151928766,-0.0938498882174435,0,0.00134660612146679,0,0.00551254137305248,1.203857097407,-0.0146694110374144,-0.010080954171337,0.179482572775384,-0.058091607210701,-0.041349352291974,-0.191854367946456,0,0,-0.0614419550065536,-0.00556401887510067,0,-0.0256459407981808,0.0507724058807258
0.0669716065401598,-0.0391945993321105,0.101413437478486,0.00760050632450565,0,0,0,-0.118202415491919,0,0,-0.0761014398916163,0,0,0,0,0,0,0,0,-0.0191988057976724,0,-0.208115745351196,-0.0063723054046389,-0.093851664323477,0,0.0994488174169912,-0.0309628057866965,0,0,0.0492440522499881,0.0658788379944757,0.183269651172988,-0.199717491523827,-0.168308259340323,0,0,-0.014669708106841,1.2170863703453,0,0,0.0314171338514539,-0.26958720461702,0,0.101897247774307,0,0,0,0,-0.138340702605965,-0.0521536213500203
0.0500711471001805,0,0.0256924729123175,0.0038979980285468,0.0643274658160353,0,0,0,0.0503188072751023,-0.146732307894487,-0.182973023441562,0,0.0155283002064519,0,0,0,0,0.0082632907343194,0,-0.145981658954476,0.0238712149004662,0.0670593084518392,0,0.0121347920506321,-0.0732634362231004,0,0,0,0.00289734927952,-0.0512802397682293,-0.0564829739751207,0.0465703670597711,0,0,0.101583019855126,0,-0.0100785854318766,0,1.16435081958425,-0.07953504300934,-0.262841887103255,0.0952908323386325,0,0.0708042659483966,0.0252298184957288,0,0,0,-0.0642683528434505,0.0596378650115475
-0.0222681577140935,0,-0.0257657386344849,0,-0.0342253938766492,-0.0106507222536252,0.113494104606924,-0.0265996650517335,0,0,0,0,0.033055134171994,0,0,-0.1348487960615,0,-0.073129559541297,-0.286259002865239,0.0460908107439753,0.0695504116119198,-0.00183861518113557,0,0,-0.191000599852133,0,-0.00032697812471589,0,-0.184338622211836,-0.0355361183936576,-0.0785603107519901,0,0,-0.0583661273235774,-0.00965504152766036,0,0.179480580362198,0,-0.0795367598918997,1.60899693429872,0.0922929160968031,-0.0570480416236078,-0.0827728561811326,-0.0188854180137972,-0.0198258397063355,0,0.35128096696553,-0.398160938092027,-0.0576006661301583,0
0,-0.0205590459168356,0,0,0,0,-0.0211138047987078,0.0544013635193275,0,0,0,0,0,-0.0711965680276259,-0.0607386425545233,0,0,0.0787600699991507,-0.0275063660890357,-0.20242329312186,0.29482387936361,0.00525178285480744,0.0323098976512589,0,0.141688518863997,0,-0.31158769333024,0,0.0310497057262171,0.117422732256823,0.118056469147023,0.0348029619803667,0,-0.0899943217463039,-0.0167867792473551,0,-0.0580898517417809,0.0314167614842985,-0.262841557193296,0.0922887064736449,1.31802982526524,0,0,0.0345064387356175,0.00373299561393447,0,0.133878127085327,0.114713599885657,0,0.0120042538337504
